grade,de,en,tr,type,VerbType,en2,T-NOMINATIV-SINGULAR,T-NOMINATIV-PLURAL,T-GENITIV-SINGULAR,T-GENITIV-PLURAL,T-DATIV-SINGULAR,T-DATIV-PLURAL,T-AKKUSATIV-SINGULAR,T-AKKUSATIV-PLURAL,T-Positiv-H,T-Komparativ-H,T-Superlativ-H,Deklination mit Nullartikel-NOMINATIV-Maskulinum,Deklination mit Nullartikel-NOMINATIV-Femininum,Deklination mit Nullartikel-NOMINATIV-Neutrum,Deklination mit Nullartikel-NOMINATIV-Plural,Deklination mit Nullartikel-GENITIV-Maskulinum,Deklination mit Nullartikel-GENITIV-Femininum,Deklination mit Nullartikel-GENITIV-Neutrum,Deklination mit Nullartikel-GENITIV-Plural,Deklination mit Nullartikel-DATIV-Maskulinum,Deklination mit Nullartikel-DATIV-Femininum,Deklination mit Nullartikel-DATIV-Neutrum,Deklination mit Nullartikel-DATIV-Plural,Deklination mit Nullartikel-AKKUSATIV-Maskulinum,Deklination mit Nullartikel-AKKUSATIV-Femininum,Deklination mit Nullartikel-AKKUSATIV-Neutrum,Deklination mit Nullartikel-AKKUSATIV-Plural,Mit bestimmtem Artikel-NOMINATIV-Maskulinum,Mit bestimmtem Artikel-NOMINATIV-Femininum,Mit bestimmtem Artikel-NOMINATIV-Neutrum,Mit bestimmtem Artikel-NOMINATIV-Plural,Mit bestimmtem Artikel-GENITIV-Maskulinum,Mit bestimmtem Artikel-GENITIV-Femininum,Mit bestimmtem Artikel-GENITIV-Neutrum,Mit bestimmtem Artikel-GENITIV-Plural,Mit bestimmtem Artikel-DATIV-Maskulinum,Mit bestimmtem Artikel-DATIV-Femininum,Mit bestimmtem Artikel-DATIV-Neutrum,Mit bestimmtem Artikel-DATIV-Plural,Mit bestimmtem Artikel-AKKUSATIV-Maskulinum,Mit bestimmtem Artikel-AKKUSATIV-Femininum,Mit bestimmtem Artikel-AKKUSATIV-Neutrum,Mit bestimmtem Artikel-AKKUSATIV-Plural,Mit unbestimmtem Artikel*-NOMINATIV-Maskulinum,Mit unbestimmtem Artikel*-NOMINATIV-Femininum,Mit unbestimmtem Artikel*-NOMINATIV-Neutrum,Mit unbestimmtem Artikel*-NOMINATIV-Plural,Mit unbestimmtem Artikel*-GENITIV-Maskulinum,Mit unbestimmtem Artikel*-GENITIV-Femininum,Mit unbestimmtem Artikel*-GENITIV-Neutrum,Mit unbestimmtem Artikel*-GENITIV-Plural,Mit unbestimmtem Artikel*-DATIV-Maskulinum,Mit unbestimmtem Artikel*-DATIV-Femininum,Mit unbestimmtem Artikel*-DATIV-Neutrum,Mit unbestimmtem Artikel*-DATIV-Plural,Mit unbestimmtem Artikel*-AKKUSATIV-Maskulinum,Mit unbestimmtem Artikel*-AKKUSATIV-Femininum,Mit unbestimmtem Artikel*-AKKUSATIV-Neutrum,Mit unbestimmtem Artikel*-AKKUSATIV-Plural,Indikativ PrÃ¤sens-1. Person-SINGULAR,Indikativ PrÃ¤sens-1. Person-PLURAL,Indikativ PrÃ¤sens-2. Person-SINGULAR,Indikativ PrÃ¤sens-2. Person-PLURAL,Indikativ PrÃ¤sens-3. Person-SINGULAR,Indikativ PrÃ¤sens-3. Person-PLURAL,Indikativ PrÃ¤teritum-1. Person-SINGULAR,Indikativ PrÃ¤teritum-1. Person-PLURAL,Indikativ PrÃ¤teritum-2. Person-SINGULAR,Indikativ PrÃ¤teritum-2. Person-PLURAL,Indikativ PrÃ¤teritum-3. Person-SINGULAR,Indikativ PrÃ¤teritum-3. Person-PLURAL,Indikativ Perfekt-1. Person-SINGULAR,Indikativ Perfekt-1. Person-PLURAL,Indikativ Perfekt-2. Person-SINGULAR,Indikativ Perfekt-2. Person-PLURAL,Indikativ Perfekt-3. Person-SINGULAR,Indikativ Perfekt-3. Person-PLURAL,Indikativ Plusquamperfekt-1. Person-SINGULAR,Indikativ Plusquamperfekt-1. Person-PLURAL,Indikativ Plusquamperfekt-2. Person-SINGULAR,Indikativ Plusquamperfekt-2. Person-PLURAL,Indikativ Plusquamperfekt-3. Person-SINGULAR,Indikativ Plusquamperfekt-3. Person-PLURAL,Indikativ Futur I-1. Person-SINGULAR,Indikativ Futur I-1. Person-PLURAL,Indikativ Futur I-2. Person-SINGULAR,Indikativ Futur I-2. Person-PLURAL,Indikativ Futur I-3. Person-SINGULAR,Indikativ Futur I-3. Person-PLURAL,Indikativ Futur II-1. Person-SINGULAR,Indikativ Futur II-1. Person-PLURAL,Indikativ Futur II-2. Person-SINGULAR,Indikativ Futur II-2. Person-PLURAL,Indikativ Futur II-3. Person-SINGULAR,Indikativ Futur II-3. Person-PLURAL,Konjunktiv I PrÃ¤sens-1. Person-SINGULAR,Konjunktiv I PrÃ¤sens-1. Person-PLURAL,Konjunktiv I PrÃ¤sens-2. Person-SINGULAR,Konjunktiv I PrÃ¤sens-2. Person-PLURAL,Konjunktiv I PrÃ¤sens-3. Person-SINGULAR,Konjunktiv I PrÃ¤sens-3. Person-PLURAL,Konjunktiv I Perfekt-1. Person-SINGULAR,Konjunktiv I Perfekt-1. Person-PLURAL,Konjunktiv I Perfekt-2. Person-SINGULAR,Konjunktiv I Perfekt-2. Person-PLURAL,Konjunktiv I Perfekt-3. Person-SINGULAR,Konjunktiv I Perfekt-3. Person-PLURAL,Konjunktiv I Futur I-1. Person-SINGULAR,Konjunktiv I Futur I-1. Person-PLURAL,Konjunktiv I Futur I-2. Person-SINGULAR,Konjunktiv I Futur I-2. Person-PLURAL,Konjunktiv I Futur I-3. Person-SINGULAR,Konjunktiv I Futur I-3. Person-PLURAL,Konjunktiv I Futur II-1. Person-SINGULAR,Konjunktiv I Futur II-1. Person-PLURAL,Konjunktiv I Futur II-2. Person-SINGULAR,Konjunktiv I Futur II-2. Person-PLURAL,Konjunktiv I Futur II-3. Person-SINGULAR,Konjunktiv I Futur II-3. Person-PLURAL,Konjunktiv II-1. Person-SINGULAR,Konjunktiv II-1. Person-PLURAL,Konjunktiv II-2. Person-SINGULAR,Konjunktiv II-2. Person-PLURAL,Konjunktiv II-3. Person-SINGULAR,Konjunktiv II-3. Person-PLURAL,Konjunktiv II Futur I-1. Person-SINGULAR,Konjunktiv II Futur I-1. Person-PLURAL,Konjunktiv II Futur I-2. Person-SINGULAR,Konjunktiv II Futur I-2. Person-PLURAL,Konjunktiv II Futur I-3. Person-SINGULAR,Konjunktiv II Futur I-3. Person-PLURAL,Konjunktiv II Futur II-1. Person-SINGULAR,Konjunktiv II Futur II-1. Person-PLURAL,Konjunktiv II Futur II-2. Person-SINGULAR,Konjunktiv II Futur II-2. Person-PLURAL,Konjunktiv II Futur II-3. Person-SINGULAR,Konjunktiv II Futur II-3. Person-PLURAL,T-1. Person-SINGULAR,T-1. Person-PLURAL,T-2. Person-SINGULAR,T-2. Person-PLURAL,T-3. Person-SINGULAR,T-3. Person-PLURAL
B1,Verzeihung,forgiveness,bağışlama,die,"Substantiv, feminin",-,die  Verzeihung,-,der  Verzeihung,-,der  Verzeihung,-,die  Verzeihung,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Verzichten,Waive,Feragat,das,"Substantiv, Neutrum",-,das  Verzichten,-,des  Verzichtens,-,dem  Verzichten,-,das  Verzichten,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Verzieh,Forgive,Affetmek,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Verändern,Change,Değiştirmek,das,"Substantiv, Neutrum",-,das  VerÃ¤ndern,-,des  VerÃ¤nderns,-,dem  VerÃ¤ndern,-,das  VerÃ¤ndern,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Veröffentlichen,Publish,Yayınla,Verb,schwaches Verb,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ich verÃ¶ffentliche,wir verÃ¶ffentlichen,du verÃ¶ffentlichst,ihr verÃ¶ffentlicht,er/sie/es verÃ¶ffentlicht,sie verÃ¶ffentlichen,ich verÃ¶ffentlichte,wir verÃ¶ffentlichten,du verÃ¶ffentlichtest,ihr verÃ¶ffentlichtet,er/sie/es verÃ¶ffentlichte,sie verÃ¶ffentlichten,ich habe verÃ¶ffentlicht,wir haben verÃ¶ffentlicht,du hast verÃ¶ffentlicht,ihr habt verÃ¶ffentlicht,er/sie/es hat verÃ¶ffentlicht,sie haben verÃ¶ffentlicht,ich hatte verÃ¶ffentlicht,wir hatten verÃ¶ffentlicht,du hattest verÃ¶ffentlicht,ihr hattet verÃ¶ffentlicht,er/sie/es hatte verÃ¶ffentlicht,sie hatten verÃ¶ffentlicht,ich werde verÃ¶ffentlichen,wir werden verÃ¶ffentlichen,du wirst verÃ¶ffentlichen,ihr werdet verÃ¶ffentlichen,er/sie/es wird verÃ¶ffentlichen,sie werden verÃ¶ffentlichen,ich werde verÃ¶ffentlicht haben,wir werden verÃ¶ffentlicht haben,du wirst verÃ¶ffentlicht haben,ihr werdet verÃ¶ffentlicht haben,er/sie/es wird verÃ¶ffentlicht haben,sie werden verÃ¶ffentlicht haben,ich verÃ¶ffentliche,wir verÃ¶ffentlichen,du verÃ¶ffentlichest,ihr verÃ¶ffentlichet,er/sie/es verÃ¶ffentliche,sie verÃ¶ffentlichen,ich habe verÃ¶ffentlicht,wir haben verÃ¶ffentlicht,du habest verÃ¶ffentlicht,ihr habet verÃ¶ffentlicht,er/sie/es habe verÃ¶ffentlicht,sie haben verÃ¶ffentlicht,ich werde verÃ¶ffentlichen,wir werden verÃ¶ffentlichen,du werdest verÃ¶ffentlichen,ihr werdet verÃ¶ffentlichen,er/sie/es werde verÃ¶ffentlichen,sie werden verÃ¶ffentlichen,ich werde verÃ¶ffentlicht haben,wir werden verÃ¶ffentlicht haben,du werdest verÃ¶ffentlicht haben,ihr werdet verÃ¶ffentlicht haben,er/sie/es werde verÃ¶ffentlicht haben,sie werden verÃ¶ffentlicht haben,ich hÃ¤tte verÃ¶ffentlicht,wir hÃ¤tten verÃ¶ffentlicht,du hÃ¤ttest verÃ¶ffentlicht,ihr hÃ¤ttet verÃ¶ffentlicht,er/sie/es hÃ¤tte verÃ¶ffentlicht,sie hÃ¤tten verÃ¶ffentlicht,ich wÃ¼rde verÃ¶ffentlichen,wir wÃ¼rden verÃ¶ffentlichen,du wÃ¼rdest verÃ¶ffentlichen,ihr wÃ¼rdet verÃ¶ffentlichen,er/sie/es wÃ¼rde verÃ¶ffentlichen,sie wÃ¼rden verÃ¶ffentlichen,ich wÃ¼rde verÃ¶ffentlicht haben,wir wÃ¼rden verÃ¶ffentlicht haben,du wÃ¼rdest verÃ¶ffentlicht haben,ihr wÃ¼rdet verÃ¶ffentlicht haben,er/sie/es wÃ¼rde verÃ¶ffentlicht haben,sie wÃ¼rden verÃ¶ffentlicht haben,-,verÃ¶ffentlichen wir,verÃ¶ffentliche (du),verÃ¶ffentlicht (ihr),-,verÃ¶ffentlichen Sie
B1,Vgl,cf,bkz.,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Videospiel,Video game,video oyunu,das,"Substantiv, Neutrum",videogame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Viel,lot,çok,das,"Substantiv, Neutrum",-,das  Viel,-,des  Viels,-,dem  Viel,-,das  Viel,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Viele,Many,Birçok,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vieler,Many,Birçok,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vielleicht,Perhaps,Belki,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vier,four,dört,die,"Substantiv, feminin",-,die  Vier,die  Vieren,der  Vier,der  Vieren,der  Vier,den  Vieren,die  Vier,die  Vieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Vierer,four,dört,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Viermal,Four times,Dört kez,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Viern,Viern,Viern,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Viert,fourth,dördüncü,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Viertel,quarter,çeyrek,das,"Substantiv, Neutrum",quarter,das  Viertel,die  Viertel,des  Viertels,der  Viertel,dem  Viertel,den  Vierteln,das  Viertel,die  Viertel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Viertelstunde,Quarter of an hour,Bir saatin çeyreği,die,"Substantiv, feminin",-,die  Viertelstunde,die  Viertelstunden,der  Viertelstunde,der  Viertelstunden,der  Viertelstunde,den  Viertelstunden,die  Viertelstunde,die  Viertelstunden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Viertelvor,Quarter to,Çeyrekte,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Viertens,Fourth,Dördüncü,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Vierter,Fourth,Dördüncü,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vierundzwanzig,Twenty four,Yirmidört,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vierzehn,Fourteen,On dört,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Vierzehnter,Fourteenth,On dördüncü,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vierzig,Fourty,Kırk,die,"Substantiv, feminin",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Violett,Violet,Menekşe,das,"Substantiv, Neutrum",-,das  Violett,die  Violetts die Violett,des  Violett des Violetts,der  Violetts der Violett,dem  Violett,den  Violett den Violetts,das  Violett,die  Violetts die Violett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Viren,Viruses,Virüsler,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Virtuell,Virtual,Sanal,Adjektiv,Adjektiv,-,,,,,,,,,virtuell,virtueller,am virtuellsten,virtueller,virtuelle,virtuelles,virtuelle,virtuellen,virtueller,virtuellen,virtueller,virtuellem,virtueller,virtuellem,virtuellen,virtuellen,virtuelle,virtuelles,virtuelle,der virtuelle,die virtuelle,das virtuelle,die virtuellen,des virtuellen,der virtuellen,des virtuellen,der virtuellen,dem virtuellen,der virtuellen,dem virtuellen,den virtuellen,den virtuellen,die virtuelle,das virtuelle,die virtuellen,ein virtueller,eine virtuelle,ein virtuelles,keine virtuellen,eines virtuellen,einer virtuellen,eines virtuellen,keiner virtuellen,einem virtuellen,einer virtuellen,einem virtuellen,keinen virtuellen,einen virtuellen,eine virtuelle,ein virtuelles,keine virtuellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Virus,virus,virüs,das,"Substantiv, Neutrum",virus,das  Virus,die  Viren,des  Virus,der  Viren,dem  Virus,den  Viren,das  Virus,die  Viren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Visa,Visas,Vizeler,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Visitenkaren,Business cards,Kartvizitler,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Visum,visa,Visa,das,"Substantiv, Neutrum",visa,das  Visum,die  Visa die Visen,des  Visums,der  Visa der Visen,dem  Visum,den  Visa den Visen,das  Visum,die  Visa die Visen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Vitamin,vitamin,vitamini,das,"Substantiv, Neutrum",-,das  Vitamin,die  Vitamine,des  Vitamins,der  Vitamine,dem  Vitamin,den  Vitaminen,das  Vitamin,die  Vitamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Vitamine,Vitamins,Vitaminler,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Vogel,Bird,Kuş,der,"Substantiv, maskulin",bird,der  Vogel,die  VÃ¶gel,des  Vogels,der  VÃ¶gel,dem  Vogel,den  VÃ¶geln,den  Vogel,die  VÃ¶gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Vogelhaus,Birdhouse,Kuş yuvası,das,"Substantiv, Neutrum",-,das  Vogelhaus,die  VogelhÃ¤user,des  Vogelhauses,der  VogelhÃ¤user,dem  Vogelhaus,den  VogelhÃ¤usern,das  Vogelhaus,die  VogelhÃ¤user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Volkshochschule,Community college,Topluluk koleji,die,"Substantiv, feminin",-,die  Volkshochschule,die  Volkshochschulen,der  Volkshochschule,der  Volkshochschulen,der  Volkshochschule,den  Volkshochschulen,die  Volkshochschule,die  Volkshochschulen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Volkshochschulverbinden,Community college connection,Topluluk koleji bağlantısı,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Volksschule,elementary school,ilkokul,die,"Substantiv, feminin",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Voll,Full,Tam dolu,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Volleyball,volleyball,voleybol,der,"Substantiv, maskulin",volleyball,der  Volleyball,die  VolleybÃ¤lle,des  Volleyballsâ/âVolleyballes,der  VolleybÃ¤lle,dem  Volleyball(e),den  VolleybÃ¤llen,den  Volleyball,die  VolleybÃ¤lle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Vollmond,Full moon,Dolunay,der,"Substantiv, maskulin",-,der  Vollmond,die  Vollmonde,des  Vollmondes / Vollmonds,der  Vollmonde,dem  Vollmond,den  Vollmonden,den  Vollmond,die  Vollmonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Vollpension,Full board,Tam pansiyon,die,"Substantiv, feminin",-,die  Vollpension,-,der  Vollpension,-,der  Vollpension,-,die  Vollpension,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Volltanken,Fill up,Doldur,das,"Substantiv, Neutrum",-,das  Volltanken,-,des  Volltankens,-,dem  Volltanken,-,das  Volltanken,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
